0.0; 0.0; -0.25; 0.0; 0.0; 0.0;
0.0; 0.0; -0.35; 0.0; 0.0; 0.0;
0.0; 0.0; -0.45; 0.0; 0.0; 0.0;
0.0; 0.0; -0.55; 0.0; 0.0; 0.0;
0.0; 0.0; -0.65; 0.0; 0.0; 0.0;
0.0; 0.0; -0.75; 0.0; 0.0; 0.0;
0.0; 0.0; -0.85; 0.0; 0.0; 0.0;
0.0; 0.0; -0.95; 0.0; 0.0; 0.0;
0.0; 0.0; -1.05; 0.0; 0.0; 0.0;
0.0; 0.0; -1.15; 0.0; 0.0; 0.0;
0.0; 0.0; -1.25; 0.0; 0.0; 0.0;
0.0; 0.0; -1.35; 0.0; 0.0; 0.0;
0.0; 0.0; -1.45; 0.0; 0.0; 0.0;
0.0; 0.0; -1.55; 0.0; 0.0; 0.0;
0.0; 0.0; -1.65; 0.0; 0.0; 0.0;
0.0; 0.0; -1.75; 0.0; 0.0; 0.0;
0.0; 0.0; -1.85; 0.0; 0.0; 0.0;
0.0; 0.0; -2.0; 0.0; 0.0; 0.0;
